Date,Open,High,Low,Close,Turnover,收盘-开盘(a),最高-最低(b)
 2019-01-29,7.24,7.29,7.21,7.27,34698400,0.02999999999999936,0.08000000000000007
 2019-01-30,7.28,7.29,7.24,7.25,25554568,-0.03000000000000025,0.04999999999999982
 2019-01-31,7.28,7.33,7.25,7.32,45899364,0.040000000000000036,0.08000000000000007
 2019-02-01,7.33,7.35,7.28,7.35,45587096,0.019999999999999574,0.0699999999999994
 2019-02-11,7.32,7.38,7.3,7.36,44861456,0.040000000000000036,0.08000000000000007
 2019-02-12,7.36,7.41,7.33,7.41,48893700,0.04999999999999982,0.08000000000000007
 2019-02-13,7.41,7.57,7.39,7.53,101185832,0.1200000000000001,0.1800000000000006
 2019-02-14,7.51,7.53,7.47,7.51,50792784,0.0,0.0600000000000005
 2019-02-15,7.49,7.54,7.45,7.45,40684844,-0.040000000000000036,0.08999999999999986
 2019-02-18,7.49,7.58,7.49,7.57,81292832,0.08000000000000007,0.08999999999999986
 2019-02-19,7.57,7.62,7.53,7.59,84884368,0.019999999999999574,0.08999999999999986
 2019-02-20,7.6,7.6,7.54,7.58,49597456,-0.019999999999999574,0.05999999999999961
 2019-02-21,7.57,7.6,7.5,7.52,71477848,-0.05000000000000071,0.09999999999999964
 2019-02-22,7.49,7.57,7.45,7.57,75517312,0.08000000000000007,0.1200000000000001
 2019-02-25,7.58,7.85,7.58,7.85,211625664,0.2699999999999996,0.2699999999999996
 2019-02-26,7.8,7.89,7.73,7.8,159862768,0.0,0.15999999999999925
 2019-02-27,7.78,7.94,7.77,7.83,134180344,0.04999999999999982,0.17000000000000082
 2019-02-28,7.86,7.87,7.78,7.83,90903352,-0.03000000000000025,0.08999999999999986
 2019-03-01,7.84,7.89,7.78,7.88,105034808,0.040000000000000036,0.10999999999999943
 2019-03-04,7.88,8.02,7.84,7.91,194358736,0.03000000000000025,0.17999999999999972
 2019-03-05,7.89,7.9,7.81,7.87,141783056,-0.019999999999999574,0.09000000000000075
 2019-03-06,7.86,8.02,7.85,7.98,200833680,0.1200000000000001,0.16999999999999993
 2019-03-07,7.95,7.97,7.89,7.94,166033648,-0.009999999999999787,0.08000000000000007
 2019-03-08,7.88,7.89,7.66,7.66,154840496,-0.21999999999999975,0.22999999999999954
 2019-03-11,7.66,7.71,7.6,7.71,110432688,0.04999999999999982,0.11000000000000032
 2019-03-12,7.73,7.84,7.7,7.75,149263216,0.019999999999999574,0.13999999999999968
 2019-03-13,7.75,7.76,7.64,7.69,101263072,-0.05999999999999961,0.1200000000000001
